name,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,12/31/1994,09/30/1994,06/30/1994,03/31/1994,12/31/1993,09/30/1993,06/30/1993,03/31/1993,12/31/1992,09/30/1992,06/30/1992,03/31/1992,12/31/1991,09/30/1991,06/30/1991,03/31/1991,12/31/1990,09/30/1990,06/30/1990,03/31/1990,12/31/1989,09/30/1989,09/30/1988,09/30/1987,09/30/1986,09/30/1985
				LandAndImprovements,"1,079,000,000","1,035,000,000","1,020,000,000","1,019,000,000","1,019,000,000","7,814,000,000","1,170,000,000","1,174,000,000","1,145,000,000","7,035,000,000","1,254,000,000","1,262,000,000","1,259,000,000","6,848,000,000","1,245,000,000","1,237,000,000","1,236,000,000","1,244,000,000","1,243,000,000","1,247,000,000","1,244,000,000","5,602,000,000","1,250,000,000","1,249,000,000","1,233,000,000","5,504,000,000","1,253,000,000","1,186,000,000","1,183,000,000","5,336,000,000","1,167,000,000","1,166,000,000","1,170,000,000","5,055,000,000","1,161,000,000","1,170,000,000","1,160,000,000","4,854,000,000","1,136,000,000","1,136,000,000","1,120,000,000","4,782,000,000","1,115,000,000","1,158,000,000","1,165,000,000","4,792,000,000","1,161,000,000","1,155,000,000","1,165,000,000","4,937,000,000","1,189,000,000","1,185,000,000","1,172,000,000","4,802,000,000","1,154,000,000","1,193,000,000","1,187,000,000","1,192,000,000","1,191,000,000","1,139,000,000","1,128,000,000","1,129,000,000","1,129,000,000","1,137,000,000","1,142,000,000","1,127,000,000","1,136,000,000","1,138,000,000","919,000,000","3,039,000,000","892,000,000","764,000,000","733,000,000","2,968,000,000","668,000,000","676,000,000","639,000,000","635,000,000","623,000,000","611,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				BuildingsAndImprovements,,,,,"59,910,000,000","29,509,000,000","57,457,000,000","57,991,000,000","55,385,000,000","28,995,000,000","55,284,000,000","55,317,000,000","54,617,000,000","28,644,000,000","52,934,000,000","50,785,000,000","49,912,000,000","50,270,000,000","49,526,000,000","43,577,000,000","42,937,000,000","21,556,000,000","42,210,000,000","41,838,000,000","42,324,000,000","21,539,000,000","41,934,000,000","41,759,000,000","41,498,000,000","21,195,000,000","39,960,000,000","39,520,000,000","39,351,000,000","19,678,000,000","37,624,000,000","36,922,000,000","35,462,000,000","17,662,000,000","35,222,000,000","34,832,000,000","32,966,000,000","15,998,000,000","32,036,000,000","32,396,000,000","32,562,000,000","15,929,000,000","31,894,000,000","31,403,000,000",,"15,997,000,000",,,,"15,357,000,000",,,,,,,,,,,,,,,,"599,000,000",,,,"9,671,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				MachineryFurnitureEquipment,,,,,,"21,265,000,000",,,,"19,400,000,000",,,,"18,908,000,000",,,,,,,,"16,068,000,000",,,,"15,701,000,000",,,,"15,135,000,000",,,,"14,317,000,000",,,,"13,476,000,000",,,,"12,575,000,000",,,,"12,228,000,000",,,,"11,739,000,000",,,,"11,272,000,000",,,,,"28,406,000,000","27,875,000,000","27,508,000,000","27,570,000,000","25,827,000,000","25,642,000,000","25,767,000,000","25,168,000,000","24,359,000,000","24,785,000,000","19,496,000,000","16,758,000,000","19,186,000,000","19,178,000,000","19,214,000,000","7,126,000,000","19,421,000,000","19,463,000,000","19,368,000,000","19,089,000,000","17,272,000,000","16,662,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				OtherProperties,"63,017,000,000","62,111,000,000","61,130,000,000","60,929,000,000","59,910,000,000","29,509,000,000","57,457,000,000","57,991,000,000","55,385,000,000","28,995,000,000","55,284,000,000","55,317,000,000","54,617,000,000","28,644,000,000","52,934,000,000","50,785,000,000","49,912,000,000","50,270,000,000","49,526,000,000","43,577,000,000","42,937,000,000","21,556,000,000","42,210,000,000","41,838,000,000","42,324,000,000","21,539,000,000","41,934,000,000","41,759,000,000","41,498,000,000","21,195,000,000","39,960,000,000","39,520,000,000","39,351,000,000",,,,,,,"2,086,000,000",,,,,,,,,"31,407,000,000",,"31,702,000,000","31,248,000,000","30,649,000,000",,"29,703,000,000","29,326,000,000","29,263,000,000","28,843,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				ConstructionInProgress,"4,547,000,000","4,449,000,000","4,380,000,000","3,916,000,000","4,023,000,000","4,264,000,000","4,853,000,000","4,984,000,000","4,336,000,000","3,942,000,000","3,446,000,000","3,056,000,000","2,355,000,000","2,145,000,000","1,889,000,000","3,023,000,000","2,902,000,000","2,684,000,000","2,371,000,000","7,454,000,000","6,485,000,000","6,028,000,000","5,449,000,000","4,691,000,000","4,148,000,000","3,553,000,000","3,441,000,000","3,030,000,000","2,760,000,000","2,476,000,000","2,729,000,000","2,445,000,000","2,336,000,000","2,453,000,000","2,413,000,000","2,923,000,000","2,899,000,000","2,625,000,000","2,440,000,000",,"3,001,000,000","2,180,000,000","1,811,000,000","1,664,000,000","1,425,000,000","1,350,000,000","1,293,000,000","1,260,000,000","1,167,000,000","1,169,000,000","980,000,000","1,159,000,000","1,076,000,000","1,147,000,000","929,000,000","1,004,000,000","855,000,000","913,000,000","936,000,000","791,000,000","873,000,000","874,000,000","2,134,000,000","2,331,000,000","2,066,000,000","1,852,000,000","2,152,000,000","1,871,000,000","1,157,000,000","1,076,000,000","1,362,000,000","1,312,000,000","1,116,000,000","1,148,000,000","915,000,000","837,000,000","859,000,000","911,000,000","2,161,000,000","2,527,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				Leases,,,,,,"1,166,000,000",,,,"932,000,000",,,,"898,000,000",,,,,,,,"769,000,000",,,,"757,000,000",,,,"697,000,000",,,,"696,000,000",,,,"650,000,000",,,,"644,000,000",,,,"693,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			AccumulatedDepreciation,"-36,380,000,000","-35,517,000,000","-34,639,000,000","-33,713,000,000","-33,057,000,000","-32,415,000,000","-32,088,000,000","-33,132,000,000","-31,069,000,000","-30,764,000,000","-30,611,000,000","-30,435,000,000","-29,647,000,000","-29,037,000,000","-28,335,000,000","-27,646,000,000","-26,996,000,000","-26,849,000,000","-26,275,000,000","-25,857,000,000","-25,179,000,000","-24,844,000,000","-24,473,000,000","-24,016,000,000","-24,045,000,000","-23,722,000,000","-23,615,000,000","-23,294,000,000","-22,874,000,000","-22,459,000,000","-21,981,000,000","-21,481,000,000","-21,186,000,000","-20,687,000,000","-20,254,000,000","-20,173,000,000","-19,761,000,000","-19,572,000,000","-19,591,000,000","-19,156,000,000","-18,601,000,000","-18,373,000,000","-17,808,000,000","-17,884,000,000","-17,718,000,000","-17,395,000,000","-17,061,000,000","-16,608,000,000","-16,434,000,000","-16,310,000,000","-16,321,000,000","-16,035,000,000","-15,541,000,000","-15,145,000,000","-14,721,000,000","-14,489,000,000","-14,161,000,000","-13,781,000,000","-13,527,000,000","-13,086,000,000","-12,788,000,000","-12,605,000,000","-12,400,000,000","-12,314,000,000","-12,148,000,000","-11,665,000,000","-11,399,000,000","-11,516,000,000","-9,002,000,000","-8,794,000,000","-8,814,000,000","-8,519,000,000","-8,350,000,000","-8,133,000,000","-8,264,000,000","-8,146,000,000","-7,990,000,000","-7,728,000,000","-7,378,000,000","-7,211,000,000","-7,042,000,000","-6,892,000,000","-6,813,000,000","-6,659,000,000","-6,442,000,000","-6,220,000,000","-5,947,000,000","-5,769,000,000","-5,602,000,000","-5,382,000,000","-5,340,000,000","-5,135,000,000","-4,954,000,000","-4,857,000,000","-4,756,000,000","-4,728,000,000","-4,564,000,000","-4,448,000,000","-4,356,000,000","-4,203,000,000","-3,150,000,000","-3,038,500,000","-2,943,700,000","-2,830,400,000","-2,726,600,000","-2,627,100,000","-2,540,200,000","-2,438,600,000","-2,355,900,000","-2,286,400,000","-1,999,600,000","-1,999,600,000","-1,999,600,000","-1,999,600,000","-1,667,800,000","-1,667,800,000","-1,667,800,000","-1,667,800,000","-1,405,100,000","-1,405,100,000","-1,405,100,000","-1,405,100,000","-1,217,300,000","-1,217,300,000","-1,217,300,000","-1,217,300,000",,,,
		GoodwillAndOtherIntangibleAssets,"96,442,000,000","96,862,000,000","96,822,000,000","102,357,000,000","102,983,000,000","103,508,000,000","102,915,000,000","102,042,000,000","38,036,000,000","38,081,000,000","38,198,000,000","38,312,000,000","38,360,000,000","38,421,000,000","34,632,000,000","34,676,000,000","34,685,000,000","34,759,000,000","34,797,000,000","34,869,000,000","34,922,000,000","34,998,000,000","35,085,000,000","35,157,000,000","35,218,000,000","35,315,000,000","35,192,000,000","34,612,000,000","34,637,000,000","34,694,000,000","34,772,000,000","34,921,000,000","34,965,000,000","30,125,000,000","30,113,000,000","30,255,000,000","29,233,000,000","29,266,000,000","29,230,000,000","29,266,000,000","29,314,000,000","29,181,000,000","28,774,000,000","28,782,000,000","29,165,000,000","23,930,000,000","24,671,000,000","24,652,000,000","30,378,000,000","29,973,000,000","29,778,000,000","24,567,000,000","29,492,000,000","29,702,000,000","29,420,000,000","30,800,000,000","30,581,000,000","30,647,000,000","30,969,000,000","19,697,000,000","19,685,000,000","19,705,000,000","19,768,000,000","19,773,000,000","19,771,000,000","19,781,000,000","19,768,000,000","19,741,000,000","19,744,000,000","19,752,000,000","19,759,000,000","19,745,000,000","19,742,000,000","19,859,000,000","19,780,000,000","19,796,000,000","19,849,000,000","14,540,000,000","14,769,000,000","15,172,000,000","15,791,000,000","16,117,000,000","16,616,000,000","17,002,000,000","17,386,000,000","15,695,000,000","15,778,000,000","15,800,000,000","15,706,000,000","15,769,000,000","15,859,000,000","15,955,000,000","16,095,000,000","16,011,000,000","16,983,000,000","18,494,000,000","17,864,000,000","17,978,000,000","18,092,000,000","17,697,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			Goodwill,"77,800,000,000","77,689,000,000","77,233,000,000","80,320,000,000","80,314,000,000","80,293,000,000","77,801,000,000","75,057,000,000","31,289,000,000","31,269,000,000","31,306,000,000","31,350,000,000","31,430,000,000","31,426,000,000","27,835,000,000","27,831,000,000","27,793,000,000","27,810,000,000","27,802,000,000","27,817,000,000","27,818,000,000","27,826,000,000","27,848,000,000","27,855,000,000","27,849,000,000","27,881,000,000","27,924,000,000","27,350,000,000","27,324,000,000","27,324,000,000","27,342,000,000","27,428,000,000","27,433,000,000","25,110,000,000","25,044,000,000","25,113,000,000","24,170,000,000","24,145,000,000","24,136,000,000","24,127,000,000","24,121,000,000","24,100,000,000","23,709,000,000","23,691,000,000","23,794,000,000","21,683,000,000","22,366,000,000","22,368,000,000","22,392,000,000","22,151,000,000","22,121,000,000","22,094,000,000","22,070,000,000","22,085,000,000","22,015,000,000","22,701,000,000","22,545,000,000","22,505,000,000","22,534,000,000","16,985,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			OtherIntangibleAssets,"18,642,000,000","19,173,000,000","19,589,000,000","22,037,000,000","22,669,000,000","23,215,000,000","25,114,000,000","26,985,000,000","6,747,000,000","6,812,000,000","6,892,000,000","6,962,000,000","6,930,000,000","6,995,000,000","6,797,000,000","6,845,000,000","6,892,000,000","6,949,000,000","6,995,000,000","7,052,000,000","7,104,000,000","7,172,000,000","7,237,000,000","7,302,000,000","7,369,000,000","7,434,000,000","7,268,000,000","7,262,000,000","7,313,000,000","7,370,000,000","7,430,000,000","7,493,000,000","7,532,000,000","5,015,000,000","5,069,000,000","5,142,000,000","5,063,000,000","5,121,000,000","5,094,000,000","5,139,000,000","5,193,000,000","5,081,000,000","5,065,000,000","5,091,000,000","5,371,000,000","2,247,000,000","2,305,000,000","2,284,000,000","7,986,000,000","7,822,000,000","7,657,000,000","2,473,000,000","7,422,000,000","7,617,000,000","7,405,000,000","8,099,000,000","8,036,000,000","8,142,000,000","8,435,000,000","2,712,000,000","19,685,000,000","19,705,000,000","19,768,000,000","19,773,000,000","19,771,000,000","19,781,000,000","19,768,000,000","19,741,000,000","19,744,000,000","19,752,000,000","19,759,000,000","19,745,000,000","19,742,000,000","19,859,000,000","19,780,000,000","19,796,000,000","19,849,000,000","14,540,000,000","14,769,000,000","15,172,000,000","15,791,000,000","16,117,000,000","16,616,000,000","17,002,000,000","17,386,000,000","15,695,000,000","15,778,000,000","15,800,000,000","15,706,000,000","15,769,000,000","15,859,000,000","15,955,000,000","16,095,000,000","16,011,000,000","16,983,000,000","18,494,000,000","17,864,000,000","17,978,000,000","18,092,000,000","17,697,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		InvestmentsAndAdvances,"4,037,000,000","3,903,000,000","3,611,000,000","3,180,000,000","3,312,000,000","3,224,000,000","3,872,000,000","4,080,000,000","2,970,000,000","2,899,000,000","3,155,000,000","3,148,000,000","3,206,000,000","3,202,000,000","4,141,000,000","4,155,000,000","4,220,000,000","4,280,000,000","3,228,000,000","3,247,000,000","3,268,000,000","2,643,000,000","2,694,000,000","2,575,000,000","2,642,000,000","2,696,000,000","2,858,000,000","2,750,000,000","2,784,000,000","2,849,000,000","2,683,000,000","2,566,000,000","2,622,000,000","2,723,000,000","2,397,000,000","2,484,000,000","2,685,000,000","2,435,000,000","2,505,000,000","2,499,000,000","2,491,000,000","2,513,000,000","2,587,000,000","2,607,000,000","2,578,000,000","2,554,000,000","1,668,000,000","1,564,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			LongTermEquityInvestment,,"2,632,000,000",,,,"2,922,000,000",,,,"2,768,000,000",,,,"3,087,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			InvestmentinFinancialAssets,,"1,271,000,000",,,,"302,000,000",,,,"131,000,000",,,,"115,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				AvailableForSaleSecurities,,,,,,,,,,"131,000,000",,,,"115,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NonCurrentAccountsReceivable,,,,,,,,,,"1,928,000,000",,,,"1,688,000,000",,,,"1,651,000,000",,,,"1,589,000,000",,,,"1,485,000,000",,,,"1,547,000,000",,,,"1,645,000,000",,,,"1,683,000,000",,,,"1,275,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NonCurrentDeferredAssets,"25,929,000,000","25,022,000,000","25,560,000,000","26,757,000,000","26,539,000,000","22,810,000,000","22,552,000,000","24,353,000,000","8,177,000,000","7,888,000,000","7,684,000,000","8,074,000,000","7,937,000,000","7,481,000,000","6,798,000,000","6,974,000,000","6,572,000,000","6,339,000,000","6,091,000,000","6,484,000,000","6,330,000,000","6,183,000,000","5,775,000,000","5,792,000,000","5,672,000,000","5,325,000,000","5,025,000,000","5,067,000,000","4,992,000,000","4,783,000,000","4,786,000,000","4,895,000,000","4,811,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NonCurrentPrepaidAssets,,,,,,,,,,"919,000,000",,,,"233,000,000",,,,"229,000,000",,,,"211,000,000",,,,"212,000,000",,,,"190,000,000",,,,"194,000,000",,,,"177,000,000",,,,"127,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherNonCurrentAssets,"8,343,000,000","8,433,000,000","8,435,000,000","8,575,000,000","8,443,000,000","4,715,000,000","17,374,000,000","18,573,000,000","3,424,000,000","518,000,000","2,653,000,000","2,401,000,000","2,373,000,000","469,000,000","2,297,000,000","2,333,000,000","2,380,000,000","460,000,000","2,316,000,000","2,244,000,000","2,346,000,000","621,000,000","2,865,000,000","2,783,000,000","2,603,000,000","645,000,000","2,430,000,000","2,424,000,000","2,423,000,000","689,000,000","2,244,000,000","2,323,000,000","2,251,000,000","4,990,000,000","7,083,000,000","7,115,000,000","7,139,000,000","5,111,000,000","6,520,000,000","6,705,000,000","6,665,000,000","6,079,000,000","7,189,000,000","7,550,000,000","7,192,000,000","7,147,000,000","7,459,000,000","7,629,000,000","3,746,000,000","3,326,000,000","3,011,000,000","7,771,000,000","2,656,000,000","2,479,000,000","2,364,000,000","2,257,000,000","2,153,000,000","2,622,000,000","2,217,000,000","7,545,000,000","7,451,000,000","7,640,000,000","7,926,000,000","8,296,000,000","8,473,000,000","8,270,000,000","8,378,000,000","8,329,000,000","9,130,000,000","9,244,000,000","9,653,000,000","9,611,000,000","9,687,000,000","9,557,000,000","8,811,000,000","8,314,000,000","8,472,000,000","9,223,000,000","8,961,000,000","8,585,000,000","8,586,000,000","6,593,000,000","5,985,000,000","5,856,000,000","5,684,000,000","6,438,000,000","6,447,000,000","6,567,000,000","6,551,000,000","5,888,000,000","1,830,000,000","1,690,000,000","1,611,000,000","1,531,000,000","1,733,000,000","2,297,000,000","2,266,000,000","2,359,000,000","2,551,000,000","2,784,000,000","1,728,000,000","1,756,500,000","1,682,700,000","1,778,700,000","1,436,500,000","1,566,700,000","2,449,900,000","2,467,200,000","2,475,800,000","911,300,000","1,232,000,000","1,249,500,000","2,243,800,000","1,369,000,000","2,091,500,000","2,331,500,000","2,326,100,000","1,748,600,000","1,573,800,000","1,568,800,000","1,705,400,000","1,583,200,000","1,355,400,000","1,251,400,000","1,188,100,000","1,084,000,000",,,,
TotalLiabilitiesNetMinorityInterest,"113,160,000,000","113,286,000,000","117,186,000,000","111,417,000,000","106,175,000,000","100,095,000,000","113,119,000,000","110,003,000,000","45,548,000,000","45,766,000,000","48,721,000,000","49,292,000,000","50,651,000,000","50,785,000,000","46,701,000,000","44,540,000,000","44,399,000,000","44,710,000,000","42,768,000,000","42,254,000,000","41,923,000,000","39,527,000,000","36,860,000,000","35,978,000,000","39,242,000,000","36,008,000,000","35,111,000,000","34,940,000,000","35,870,000,000","33,091,000,000","34,658,000,000","37,214,000,000","37,272,000,000","32,940,000,000","33,218,000,000","35,321,000,000","34,454,000,000","32,671,000,000","30,183,000,000","30,276,000,000","31,211,000,000","29,864,000,000","28,704,000,000","29,791,000,000","31,356,000,000","27,692,000,000","27,186,000,000","28,733,000,000","30,986,000,000","28,830,000,000","27,567,000,000","30,357,000,000","31,065,000,000","28,880,000,000","26,908,000,000","26,734,000,000","27,127,000,000","26,835,000,000","25,567,000,000","26,500,000,000","27,028,000,000","25,700,000,000","25,685,000,000","27,003,000,000","28,204,000,000","27,023,000,000","28,403,000,000","29,603,000,000","27,042,000,000","25,769,000,000","25,686,000,000","26,755,000,000","27,132,000,000","26,166,000,000","26,493,000,000","26,959,000,000","27,240,000,000","20,645,000,000","22,036,000,000","21,047,000,000","21,948,000,000","20,571,000,000","20,617,000,000","21,833,000,000","23,007,000,000","22,704,000,000","22,433,000,000","23,119,000,000","23,536,000,000","21,990,000,000","20,822,000,000","20,691,000,000","21,684,000,000","20,491,000,000","21,033,000,000","22,280,000,000","21,885,000,000","21,220,000,000","20,344,000,000","20,898,000,000","8,152,000,000","7,955,000,000","8,007,200,000","7,996,000,000","8,190,700,000","7,318,000,000","6,845,700,000","7,186,700,000","7,192,700,000","6,720,600,000","5,917,400,000","6,228,200,000","6,877,700,000","6,157,100,000","5,931,300,000","5,945,800,000","6,228,700,000","5,557,200,000","5,226,900,000","4,811,700,000","5,058,900,000","4,533,700,000","4,669,000,000","3,606,000,000","3,677,000,000","3,613,200,000","2,749,600,000","1,960,900,000","1,702,300,000","1,712,400,000"
	CurrentLiabilities,"26,546,000,000","26,628,000,000","30,917,000,000","35,473,000,000","34,797,000,000","31,341,000,000","44,593,000,000","44,376,000,000","17,619,000,000","17,860,000,000","20,214,000,000","19,728,000,000","19,875,000,000","19,595,000,000","17,094,000,000","17,365,000,000","19,317,000,000","16,842,000,000","18,072,000,000","17,073,000,000","18,796,000,000","16,334,000,000","14,826,000,000","13,410,000,000","16,804,000,000","13,292,000,000","13,351,000,000","15,162,000,000","15,696,000,000","11,704,000,000","11,341,000,000","13,453,000,000","14,498,000,000","12,813,000,000","11,117,000,000","12,724,000,000","13,524,000,000","12,088,000,000","12,766,000,000","12,803,000,000","12,747,000,000","11,000,000,000","9,489,000,000","10,052,000,000","11,667,000,000","8,934,000,000","8,606,000,000","10,186,000,000","12,604,000,000","11,591,000,000","10,039,000,000","11,256,000,000","12,383,000,000","11,391,000,000","9,545,000,000","10,277,000,000","10,587,000,000","10,210,000,000","9,351,000,000","9,467,000,000","10,236,000,000","9,168,000,000","8,036,000,000","8,596,000,000","11,264,000,000","11,059,000,000","12,158,000,000","12,776,000,000","9,555,000,000","8,669,000,000","7,513,000,000","7,904,000,000","8,331,000,000","7,819,000,000","6,468,000,000","6,607,000,000","6,856,000,000","6,219,000,000","5,975,000,000","5,904,000,000","8,167,000,000","8,402,000,000","7,885,000,000","8,846,000,000","8,444,000,000","7,707,000,000","6,663,000,000","7,120,000,000","7,229,000,000","7,525,000,000","8,488,000,000","8,628,000,000","11,031,000,000","9,435,000,000","8,357,000,000","7,792,000,000","10,543,000,000","11,260,000,000","11,203,000,000","13,133,000,000","3,360,000,000","3,042,700,000","3,170,300,000","3,233,400,000","3,157,500,000","2,859,800,000","2,835,200,000","2,932,600,000","2,974,100,000","2,821,100,000","2,329,800,000","2,210,100,000","2,308,700,000","2,354,300,000","2,146,700,000","1,880,100,000","1,978,900,000","1,858,900,000","1,508,500,000","1,308,400,000","1,412,900,000","1,695,700,000","1,200,200,000","1,261,300,000","1,277,000,000","1,776,100,000","0","0","0","0"
		PayablesAndAccruedExpenses,"16,846,000,000","16,801,000,000","16,986,000,000","17,906,000,000","19,755,000,000","17,762,000,000","17,647,000,000","20,503,000,000","10,696,000,000","9,479,000,000","9,763,000,000","9,022,000,000","9,574,000,000","8,855,000,000","9,374,000,000","8,077,000,000","9,979,000,000","9,130,000,000","8,719,000,000","7,252,000,000","9,320,000,000","7,844,000,000","7,794,000,000","6,823,000,000","9,069,000,000","7,595,000,000","6,379,000,000","6,581,000,000","8,590,000,000","6,803,000,000","5,658,000,000","6,325,000,000","6,767,000,000","4,872,000,000","5,516,000,000","5,908,000,000","7,671,000,000","4,546,000,000","5,602,000,000","5,150,000,000","7,118,000,000","6,109,000,000","5,100,000,000","4,879,000,000","6,684,000,000","5,616,000,000","4,767,000,000","5,213,000,000","6,638,000,000","5,980,000,000","5,246,000,000","5,399,000,000","7,084,000,000","5,949,000,000","5,137,000,000","5,396,000,000","6,916,000,000","5,917,000,000","4,811,000,000","5,095,000,000","5,900,000,000","5,339,000,000","4,831,000,000","5,261,000,000","6,259,000,000","4,531,000,000","5,418,000,000","5,738,000,000","5,950,000,000","4,095,000,000","4,509,000,000","4,952,000,000","5,675,000,000","3,820,000,000","4,916,000,000","4,811,000,000","5,373,000,000","3,822,000,000","4,668,000,000","4,813,000,000","5,495,000,000","4,278,000,000","4,618,000,000","5,117,000,000","5,267,000,000","3,628,000,000","4,147,000,000","4,210,000,000","4,384,000,000","4,767,000,000","5,888,000,000","6,228,000,000","6,831,000,000","5,577,000,000","6,257,000,000","6,292,000,000","7,543,000,000","6,374,000,000","6,503,000,000","6,933,000,000","3,360,000,000","2,842,500,000","3,170,300,000","3,233,400,000","3,157,500,000","2,474,800,000","2,835,200,000","2,932,600,000","2,974,100,000","2,530,100,000","2,329,800,000","2,210,100,000","2,308,700,000","1,791,900,000","2,146,700,000","1,880,100,000","1,978,900,000","1,433,800,000","1,508,500,000","1,308,400,000","1,412,900,000","1,158,100,000","1,200,200,000","1,261,300,000","1,277,000,000","1,011,400,000",,,,
			Payables,,"12,663,000,000",,,,"13,778,000,000",,,,"6,503,000,000",,,,"6,490,000,000",,,,"6,860,000,000",,,,"5,504,000,000",,,,"5,371,000,000",,,,"4,899,000,000",,,,"4,872,000,000",,,,"4,546,000,000",,,,"4,625,000,000",,,,"4,002,000,000",,,"6,638,000,000","4,355,000,000","5,246,000,000","5,399,000,000","7,084,000,000","3,996,000,000","5,137,000,000","5,396,000,000","6,916,000,000","5,917,000,000","4,811,000,000","5,095,000,000","5,900,000,000","5,339,000,000","4,831,000,000","5,261,000,000","6,259,000,000","4,531,000,000","5,418,000,000","5,738,000,000","5,950,000,000","4,095,000,000","4,509,000,000","4,952,000,000","5,675,000,000","3,820,000,000","4,916,000,000","4,811,000,000","5,373,000,000","3,822,000,000","4,668,000,000","4,813,000,000","5,495,000,000","4,278,000,000","4,618,000,000","5,117,000,000","5,267,000,000","3,628,000,000","4,147,000,000","4,210,000,000","4,384,000,000","4,767,000,000","5,888,000,000","6,228,000,000","6,831,000,000","5,577,000,000","6,257,000,000","6,292,000,000","7,543,000,000","6,374,000,000","6,503,000,000","6,933,000,000","3,360,000,000","2,842,500,000","3,170,300,000","3,233,400,000","3,157,500,000","2,474,800,000","2,835,200,000","2,932,600,000","2,974,100,000","2,530,100,000","2,329,800,000","2,210,100,000","2,308,700,000","1,791,900,000","2,146,700,000","1,880,100,000","1,978,900,000","1,433,800,000","1,508,500,000","1,308,400,000","1,412,900,000","1,158,100,000","1,200,200,000","1,261,300,000","1,277,000,000","1,011,400,000",,,,
